PC1,PC2,PC3
-1.0076146102256778,1.6461623390117557,-0.46470740354860074
1.0762340569394873,-0.06029651251553795,1.3476685951365164
1.0334833656920877,-0.10197875024015429,-0.4560478849757803
2.465816996182861,-0.47544048268159733,0.02511334861409522
-0.749683207726892,-0.8283498662036531,0.3910853091205886
3.288591687263414,0.13199152331518513,1.0559705182019397
4.424311330368648,-1.0368505556002754,0.15164912065732308
-0.7991670637960173,0.5359204823664779,-0.7238691292476522
-1.3880362509016042,1.0898022662397284,0.09773916126620066
4.066243219252317,0.7480740309903121,0.1610644876720321
2.3765485369353283,0.8898048752177434,-0.3736098387755593
2.4429739609014964,-0.1726322158100708,0.9637873214666675
4.162784234447933,1.120160211263543,0.07812178511491599
3.9413132861295286,-0.7887313881577661,-0.7696386052081586
3.9178503456281404,0.5651500203412357,-0.37070626050158284
-0.5756031332713255,-1.3733479043312877,-1.0910666700891576
1.6582550217370582,-1.3436984386752917,-0.29685872177665573
0.05110355273099792,-0.3487518924643435,0.17625108711548657
1.9909825958683958,-1.3471731957505364,1.0521163190984943
-0.8778858725653352,0.10126783235094115,-0.14619417706524032
-0.26796503082675205,-0.3293968623612973,-0.6728407376700547
2.801720552221632,-0.7998999496039779,1.069886145823989
-0.808809636612441,1.2138506557433002,-0.048009844760232484
3.0856692971660893,1.2946842742002818,0.826625158787798
-0.4760498306243143,0.41425741157293483,-0.5694390511620718
3.6354916627939935,0.00823110034670156,0.5352508180725232
-1.2133189353550446,-1.3778897400891383,0.12813451312284108
3.396723442824215,-0.6848086501209433,1.0042716406092151
4.329302242868231,-0.7287728132814886,0.26787098403133214
-1.0512301653568144,0.9649517018584324,0.11192352742291312
4.201707848419116,1.3661497664243538,0.4617570953580502
2.4731524888806984,-0.6959082253503202,-0.4911202034063623
4.468876644497714,-0.6055437946997269,0.11008160692767857
4.526781403067545,0.010608788286348736,0.05732547256593948
1.6813147661343453,-1.3773750000209528,-0.040383818590757584
0.3479864958684821,-1.2571603661595712,-0.092889798685184
4.310319482845949,-0.232130042416227,-0.15258886419158468
1.3174805566900267,-0.1412153884063224,-0.057183159723746914
4.597821375090725,-0.7903912820571338,-0.04240735713685714
-0.027023081174635644,-0.7780713156359427,0.7185480321723738
-1.1239599354642347,-0.4488569799704146,-0.39179159677920883
4.2918040253449306,0.06676951768063485,0.2246482778073086
2.767948727134209,0.8105429181306567,0.7337592422660015
2.106175198431084,-1.6668377139497095,-1.83473334989943
0.2743461839520743,-0.0951785211233407,-0.5526053205117814
3.155625661573698,0.09536693376253848,-1.0140224756441878
1.6779172898879495,-0.9885829266470392,0.763357743632869
0.8040455638162535,1.2091936680349684,-0.9837435450300996
1.1182437350199723,-0.8757404820193699,-1.5794655794047123
3.960175123608562,0.1943626450229126,0.4604903390898206
3.3951317576550015,-0.9800827637018418,0.951067577899934
1.791655312512675,1.2840773281621185,-2.058534172824911
-0.8725967673462056,0.4745692597318615,-0.33105769753097014
2.76970533484325,1.2887612476252959,0.7306491054518781
-0.7145553465323675,-0.21106410711123963,-0.05022460551126659
4.020966927785449,0.3797344800623461,0.5158626215928234
-0.06662684980603313,-0.46393230115820444,0.5370373142103646
1.2401143698731598,-1.2666422856733544,-0.08745835288198991
0.18748111244496837,1.0022568755458048,0.7211780195154983
-0.8225350506194516,-1.1911243584832985,-0.34513714158582876
1.2979881290663726,0.09980277612555787,-1.3427567157540572
-1.5146015351193283,-0.017800425911287915,0.029077661578784633
-0.05359967082350222,1.456851919674319,-1.166584800658778
4.746773995861242,0.2570675178049692,-0.19020252584605832
2.189547055770704,0.7106885167783411,0.07944479656153447
3.5660099440610726,-0.18666994791887223,0.8285124199097755
-0.45351086247731887,-0.40345911888005775,0.5217366287164207
2.5842884338927137,1.3702723602546196,0.3971555499374295
0.600756160235413,-0.10355433466223561,0.5387833258545811
2.442079358113483,-1.6599168669433222,-2.9169774299824347
-0.4873369491634531,-0.32603879315774537,-0.579039429882982
2.2454895574032014,0.6338847320610272,-0.023361061936311378
0.07291752156413074,0.9700537336083188,-0.905632968610308
2.7749619205773683,0.11523127273216896,-2.300172533427139
0.4074911875527921,-1.5687076209976685,0.6245514108643426
0.8816951192259764,-0.9498831156651577,0.16634294943480674
3.6001561316099795,-0.11322442899695251,0.176869615603669
1.8875893184735733,-1.4888170380519357,-1.466747412320098
4.566918373090407,-1.2216982028592611,-0.01655637864434465
3.493635353530665,0.9325587906312313,0.7392766544060391
4.135244442935241,-0.11293323162015631,0.43227075927148484
0.742433667705354,-0.7539906817970607,-1.2625010085473
1.4475893205014547,1.4606408564545375,-0.16342596169694149
-0.07881735665078199,-0.09304569264757638,0.22528887887711396
-1.5318778822654555,-0.2647579739887544,0.08000546248335719
0.41344170082853265,0.29455526037023333,-0.6446044630784877
3.710788944776903,1.1176489871058817,0.20590711717629287
4.168610598211363,1.1130401789351463,0.354586742774044
2.3742089727161715,-0.5047112972291471,-0.4196872249455273
0.46850238097783975,1.5264645914462667,-1.02825997224783
3.1729982637733904,1.3643720956659953,1.0700652293188584
0.3944609842259404,0.41468679878509107,-0.47683650064223915
2.9780883092543746,-0.4304544842349735,0.5101584273785242
3.6957260503289984,0.25485841057357017,0.8288240838739533
3.8270459577742746,0.6259048012666558,0.6770140389976261
0.9768161191600996,1.0693157891158946,0.962439187718612
2.324864199740189,-0.058934101329912426,1.556338212122937
3.2366466836294725,-1.0380745932293107,0.6972722238543866
0.1798708559148382,1.5284861407149382,-0.5975213302814462
-0.5758211564279959,1.016316476418366,0.30300080567690074
-0.45586848156853227,-1.4452191307617037,0.48414294886643644
4.660338546629972,0.6267604858486634,-0.0824579060356315
4.756868615101388,0.010606095381364233,-0.20735694293346793
4.006016997476302,-0.5738266434219906,-1.1660382969694112
1.1703199090704641,1.2872137239156176,-1.2847345595395578
2.803217764850351,1.0254042749387322,-1.1343589677690926
-0.9314998353764136,1.7058103771600537,-0.14644687632393782
2.126143082906216,1.130895566854989,0.7358530072068106
-0.3117125012556989,1.2849231977869502,-0.9641069568840213
-0.11437760453176786,0.5280694861784336,-0.47171590893973414
-1.5338063862013633,1.029653677625111,0.08759068167666556
3.3300830018249057,1.425643881606507,0.9754463153265656
4.302812796933503,-1.3449257639475027,0.2844882962550327
-0.5956066059024494,0.4795423147406282,-0.312500918333981
4.72136266622876,0.8732210759095975,-0.14711542198338753
-0.19443555022513992,-0.5195927797676594,-0.1078315239799538
-0.8773965326814118,1.079219769393996,0.47916939161793276
2.058772177331919,0.9906456852338213,-2.826506571634461
4.216121190522694,-0.7903868146974726,0.39668408977578495
-0.927387886848969,1.6370675509633796,0.2098814114993204
3.8463629848052157,1.2322252028795608,0.663161295102121
2.781788860227318,0.11947638731167319,-1.8464326868797851
3.9642569417819806,1.5449407197779588,0.5720112973098589
3.0635297548033225,0.617229410840331,0.24993746569442746
-1.38624576068261,0.3506983374608515,0.08517279391582888
3.917349593897878,0.12760162019196597,0.6417272308684806
3.3817637646442718,1.0900612452028504,-0.8355581769944246
-0.5364316647965047,-0.8965344038409961,0.5643902252204962
-1.0936276467034183,-1.3730002720875576,-0.3855380398223721
3.2115200333595952,-0.8247102400252045,-1.7898302294580546
4.056688844540463,0.44279424205055495,-0.4789535194388338
-0.3651226554160432,0.47466494939837245,-0.28529447951830855
-0.16422180470280762,0.4759296938354721,-0.951997398130698
-0.7851466426551038,-0.8856346152337338,-0.009799707798597497
-0.049534915952334016,1.6509255474036617,-0.6252197610551915
4.382538611230227,0.07222580255101302,0.22464166615620665
4.646498706338643,-0.6671611996301816,-0.09563266074096552
4.535793977860776,-0.23585262147317615,0.0414157927907676
-0.8789464012886916,0.9585965945293171,0.3913689410077261
3.8426181789819096,1.672571044155194,0.4999504778480798
0.45569828988878625,-1.0214338630225495,-0.33838884531855284
-1.139359444150257,-0.3891633137003948,-0.23916322499187792
-0.9279369638697809,-1.255213448173144,0.1113138154222871
3.2770098227472366,-1.1003356827630244,1.0367936540316083
2.7964145655936723,-0.43540319151940016,1.55396154477429
0.48465378139557763,-0.2748412801165102,-0.2864811660855125
3.9868639056514015,-0.6126192258398793,0.5291443534580996
1.6703444656146944,-0.7900296588038282,0.14381154193943002
4.055739159306971,1.055917605935495,0.084649675559794
2.3493237714846904,1.1643406481189293,-2.1806101444155273
-1.1749488859891377,1.3381433095539292,-0.10896893538728117
3.4984062234502837,-0.5936719765461576,-0.06417505727086027
-0.25336255678787667,-0.5110137700076768,-0.9350759679883575
3.456885353977876,-1.0382853717683853,0.9114230684352079
1.2164448531328917,-1.0853731890023652,-0.5268453985227838
3.9773091243545413,1.5497018531508606,0.4257611918527312
1.0563287906963754,-1.4826451462233843,1.5625581401651092
2.311322199084791,0.004209408889366639,0.8475771739070038
2.32762651180659,1.1088950093907812,-1.9005207342115131
-1.452539577416093,-1.6808990656112017,-0.04390472823364994
-0.05256082277805022,0.35050320871474233,-0.3988437332924719
4.184618354528427,-0.7756171018001727,-0.4093970247009592
-0.6778218790166152,-1.6244408054828654,-0.4033937789239941
1.3875413605293891,-0.30940149483965723,1.02161572312725
-0.04875601726706734,0.16087536260059465,-0.6578945363910113
-0.5256571207078963,0.16301400184885306,-0.7466008559918423
4.337939977910886,-0.9754398682607216,0.2050785120959259
1.7089159154335796,0.7280742811954765,-1.720002658456462
0.019164882902300513,-1.5074978438612407,-0.2949638518448745
4.609347642809229,-0.3590841344727186,-0.04596817535115946
3.959714920813453,0.8721600535944937,0.4828900624332436
-1.225187409980926,-1.247676918979739,-0.19845876253800107
2.847050387794605,0.5508749616153509,1.3708561217447615
-1.0874564670506033,0.2259175088968897,-0.0010726845255777991
3.5102329362135207,-0.49747219299631573,0.9147184176695791
0.1537230766043542,0.7612831733420504,0.7015342070798112
-1.4409428456954103,0.22699859813637607,0.08315709153619336
1.1192923581949215,-0.5599629384897904,-1.460882776781688
2.872076150755495,-1.0428807512869653,0.8164327170185728
4.659674194158865,1.1815301444637438,-0.27713212706625423
3.286718936635779,-0.24673453816025115,1.1560464779753716
2.0696311424033267,-0.037632453547418634,-0.1135701038346465
1.0345867327410168,1.6428966933981721,0.47458751214457046
